city;latitude;longitude;generation_time_ms;utc_offset_seconds;timezone;timezone_abbreviation;elevation;time_unit;temperature_2m_unit;precipitation_unit;relative_humidity_2m_unit;precipitation_probability_unit;time;temperature_2m;precipitation;relative_humidity_2m;precipitation_probability
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-02T12:00;79.3;0.0;55;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-03T12:00;72.6;0.0;57;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-04T12:00;79.6;0.0;28;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-05T12:00;81.6;0.0;47;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-06T12:00;84.6;0.0;46;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-07T12:00;78.4;0.0;80;4
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-08T12:00;76.6;0.0;86;25
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-09T12:00;76.6;0.0;87;29
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-10T12:00;81.2;0.0;73;3
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-11T12:00;89.7;0.0;54;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-12T12:00;87.0;0.0;63;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-13T12:00;88.3;0.0;55;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-14T12:00;86.1;0.0;63;7
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-15T12:00;78.4;0.0;59;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-16T12:00;68.1;0.0;88;21
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-17T12:00;77.2;0.0;77;4
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-18T12:00;80.3;30.2;82;16
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-19T12:00;79.7;0.0;76;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-20T12:00;82.9;0.0;57;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-21T12:00;77.8;0.0;80;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-22T12:00;83.3;0.0;75;6
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-23T12:00;79.5;0.0;66;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-24T12:00;80.6;0.0;50;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-25T12:00;78.5;0.0;68;1
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-26T12:00;85.0;0.0;60;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-27T12:00;85.9;0.0;69;1
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-28T12:00;87.9;0.0;61;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-29T12:00;88.6;0.0;63;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-06-30T12:00;88.2;0.0;62;2
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-07-01T12:00;90.1;0.0;63;2
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-07-02T12:00;91.5;0.0;62;0
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-07-03T12:00;92.5;0.0;48;6
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-07-04T12:00;87.3;0.0;68;4
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-07-05T12:00;86.4;0.0;66;3
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-07-06T12:00;82.7;0.0;75;3
Atlanta;33.759865;-84.39586;22.2165584564209;-14400;America/New_York;GMT-4;327.0;iso8601;°F;mm;%;%;2026-07-07T12:00;85.0;0.0;68;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-02T12:00;58.7;0.0;90;17
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-03T12:00;70.4;0.0;45;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-04T12:00;79.4;0.0;36;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-05T12:00;83.2;0.0;37;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-06T12:00;80.5;0.0;58;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-07T12:00;79.4;0.0;70;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-08T12:00;84.6;0.0;63;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-09T12:00;76.4;0.0;88;2
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-10T12:00;79.4;0.0;88;16
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-11T12:00;85.4;0.0;75;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-12T12:00;91.0;0.0;49;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-13T12:00;88.6;0.0;51;1
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-14T12:00;88.4;0.0;58;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-15T12:00;78.8;0.0;58;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-16T12:00;73.1;0.0;61;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-17T12:00;78.9;0.0;64;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-18T12:00;83.5;0.0;70;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-19T12:00;79.4;0.0;80;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-20T12:00;77.8;0.0;52;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-21T12:00;82.0;0.0;62;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-22T12:00;87.1;0.0;62;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-23T12:00;81.3;0.0;72;14
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-24T12:00;77.8;0.0;46;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-25T12:00;81.6;0.0;50;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-26T12:00;71.3;0.0;100;43
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-27T12:00;85.1;0.0;71;1
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-28T12:00;76.5;0.0;93;5
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-29T12:00;85.3;0.0;66;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-06-30T12:00;85.5;0.0;67;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-07-01T12:00;89.9;0.0;64;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-07-02T12:00;91.1;0.0;66;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-07-03T12:00;95.3;0.0;48;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-07-04T12:00;93.6;0.0;52;3
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-07-05T12:00;88.4;0.0;66;3
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-07-06T12:00;89.4;0.0;59;0
Charlotte;35.216976;-80.83189;17.193198204040527;-14400;America/New_York;GMT-4;254.0;iso8601;°F;mm;%;%;2026-07-07T12:00;85.2;0.0;79;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-02T12:00;69.8;0.0;48;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-03T12:00;73.6;0.0;46;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-04T12:00;83.4;0.0;39;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-05T12:00;72.3;0.0;71;18
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-06T12:00;74.9;0.0;100;1
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-07T12:00;76.3;0.0;67;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-08T12:00;73.0;0.0;81;19
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-09T12:00;79.9;0.0;82;3
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-10T12:00;87.4;0.0;67;1
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-11T12:00;78.3;0.0;82;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-12T12:00;73.9;0.0;62;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-13T12:00;82.0;0.0;46;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-14T12:00;66.0;0.0;88;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-15T12:00;70.4;0.0;42;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-16T12:00;72.7;0.0;54;3
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-17T12:00;56.5;0.0;90;89
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-18T12:00;68.7;0.0;65;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-19T12:00;74.1;0.0;43;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-20T12:00;74.7;0.0;48;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-21T12:00;66.9;0.0;87;15
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-22T12:00;61.9;0.0;96;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-23T12:00;64.4;0.0;72;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-24T12:00;67.1;0.0;86;19
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-25T12:00;72.8;0.0;76;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-26T12:00;62.1;0.0;91;22
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-27T12:00;70.0;0.0;96;1
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-28T12:00;74.3;0.0;94;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-29T12:00;88.2;0.0;71;1
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-06-30T12:00;90.9;0.0;65;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-07-01T12:00;92.5;0.0;55;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-07-02T12:00;82.0;0.0;80;1
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-07-03T12:00;85.3;0.0;87;2
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-07-04T12:00;79.9;0.0;84;9
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-07-05T12:00;68.3;0.0;97;9
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-07-06T12:00;71.1;0.0;81;0
Chicago;41.879498;-87.64974;17.397522926330566;-18000;America/Chicago;GMT-5;241.0;iso8601;°F;mm;%;%;2026-07-07T12:00;74.4;0.0;78;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-02T12:00;65.8;0.0;61;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-03T12:00;69.0;0.0;60;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-04T12:00;75.0;0.0;54;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-05T12:00;82.1;0.0;47;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-06T12:00;79.6;0.0;63;11
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-07T12:00;68.9;0.0;78;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-08T12:00;82.3;0.0;52;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-09T12:00;87.8;0.0;54;3
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-10T12:00;80.9;0.0;87;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-11T12:00;82.1;0.0;77;14
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-12T12:00;70.5;0.0;90;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-13T12:00;79.7;0.0;49;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-14T12:00;78.9;0.0;60;13
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-15T12:00;61.1;0.0;70;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-16T12:00;74.5;0.0;42;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-17T12:00;73.7;0.0;52;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-18T12:00;71.6;0.0;69;19
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-19T12:00;71.9;0.0;60;1
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-20T12:00;74.3;0.0;61;1
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-21T12:00;69.3;0.0;74;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-22T12:00;63.8;0.0;86;2
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-23T12:00;67.4;0.0;76;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-24T12:00;70.5;0.0;60;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-25T12:00;70.7;0.0;72;13
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-26T12:00;69.9;0.0;86;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-27T12:00;75.4;0.0;72;1
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-28T12:00;75.8;0.0;83;1
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-29T12:00;83.4;0.0;72;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-06-30T12:00;90.8;0.0;63;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-07-01T12:00;88.7;0.0;71;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-07-02T12:00;86.4;0.0;79;0
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-07-03T12:00;89.1;0.0;69;2
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-07-04T12:00;89.1;0.0;56;3
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-07-05T12:00;71.7;0.0;99;60
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-07-06T12:00;74.5;6.1;87;30
Cleveland;41.502296;-81.709496;15.6174898147583;-14400;America/New_York;GMT-4;202.0;iso8601;°F;mm;%;%;2026-07-07T12:00;73.7;0.0;93;1
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-02T12:00;70.8;0.0;56;0
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-03T12:00;72.6;0.0;60;9
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-04T12:00;63.9;0.0;77;78
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-05T12:00;65.7;0.0;58;91
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-06T12:00;66.6;0.0;46;0
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-07T12:00;65.6;0.0;73;91
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-08T12:00;67.5;0.0;60;18
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-09T12:00;61.8;0.0;81;94
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-10T12:00;64.1;0.0;56;32
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-11T12:00;60.6;0.4;67;59
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-12T12:00;65.1;0.0;56;65
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-13T12:00;62.3;0.8;84;92
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-14T12:00;61.8;0.0;71;100
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-15T12:00;61.4;0.0;66;82
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-16T12:00;59.4;0.0;48;32
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-17T12:00;62.6;0.0;45;0
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-18T12:00;70.4;0.0;56;0
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-19T12:00;77.6;0.0;69;4
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-20T12:00;77.7;0.0;57;23
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-21T12:00;73.4;0.0;44;0
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-22T12:00;70.6;0.0;36;0
Copenhagen;55.75;12.5;27.202486991882324;7200;Europe/Copenhagen;GMT+2;10.0;iso8601;°F;mm;%;%;2026-06-23T12:00;70.3;0.0;39;0
